OBJECTID,Type,Provider,Latitude,Longitude,X,Y,Location_T,City,Borough Name
8336,Free,LinkNYC - Citybridge,40.689408,-73.988729,987375.812,190446.6421,Outdoor Kiosk,Brooklyn,Brooklyn
8337,Free,LinkNYC - Citybridge,40.686177,-73.991014,986742.162,189269.3413,Outdoor Kiosk,Brooklyn,Brooklyn
8338,Free,LinkNYC - Citybridge,40.684799,-73.991581,986584.9484,188767.262,Outdoor Kiosk,Brooklyn,Brooklyn
8339,Free,LinkNYC - Citybridge,40.684304,-73.992184,986417.5987,188586.8269,Outdoor Kiosk,Brooklyn,Brooklyn
8340,Free,LinkNYC - Citybridge,40.683436,-73.992773,986254.534,188270.6957,Outdoor Kiosk,Brooklyn,Brooklyn
174,Limited Free,SPECTRUM,40.824131,-73.942464,1000173.924,239535.5787,Indoor,New York,Manhattan
175,Limited Free,SPECTRUM,40.824131,-73.942464,1000173.924,239535.5787,Indoor,New York,Manhattan
176,Limited Free,SPECTRUM,40.718812,-73.88536,1016028.495,201179.913,Outdoor TWC Aerial,Queens,Queens
177,Limited Free,SPECTRUM,40.720231,-73.877806,1018121.761,201699.7282,Outdoor,Queens,Queens
178,Limited Free,SPECTRUM,40.720598,-73.877337,1018251.579,201833.6193,Outdoor,Queens,Queens
179,Limited Free,SPECTRUM,40.721026,-73.877935,1018085.599,201989.3211,Outdoor,Queens,Queens
180,Limited Free,SPECTRUM,40.71921,-73.885335,1016035.236,201324.9255,Outdoor TWC Aerial,Queens,Queens
181,Free,Downtown Brooklyn,40.689319,-73.987162,987810.3016,190414.1966,Outdoor,Brooklyn,Brooklyn
182,Free,Downtown Brooklyn,40.694693,-73.983849,988728.719,192372.2544,Outdoor,Brooklyn,Brooklyn
183,Free,Downtown Brooklyn,40.694693,-73.983849,988728.719,192372.2544,Outdoor,Brooklyn,Brooklyn
184,Free,Downtown Brooklyn,40.693721,-73.983328,988873.2614,192018.1534,Outdoor,Brooklyn,Brooklyn
185,Free,Downtown Brooklyn,40.693721,-73.983328,988873.2614,192018.1534,Outdoor,Brooklyn,Brooklyn
186,Free,Downtown Brooklyn,40.69335,-73.985788,988191.1082,191882.8669,Outdoor,Brooklyn,Brooklyn
187,Free,Downtown Brooklyn,40.69335,-73.985788,988191.1082,191882.8669,Outdoor,Brooklyn,Brooklyn
189,Free,Downtown Brooklyn,40.686371,-73.978541,990201.3857,189340.622,Outdoor,Brooklyn,Brooklyn
190,Free,Downtown Brooklyn,40.692723,-73.983025,988957.3557,191654.5688,Outdoor,Brooklyn,Brooklyn
191,Free,Downtown Brooklyn,40.690406,-73.983931,988706.2667,190810.3704,Outdoor,Brooklyn,Brooklyn
192,Free,Downtown Brooklyn,40.690406,-73.983931,988706.2667,190810.3704,Outdoor,Brooklyn,Brooklyn
193,Free,Downtown Brooklyn,40.692087,-73.982587,989078.864,191422.879,Outdoor,Brooklyn,Brooklyn
194,Free,Downtown Brooklyn,40.692087,-73.982587,989078.864,191422.879,Outdoor,Brooklyn,Brooklyn
195,Free,Downtown Brooklyn,40.69189,-73.982488,989106.3325,191351.1118,Outdoor,Brooklyn,Brooklyn
196,Free,Downtown Brooklyn,40.693625,-73.988519,987433.7656,191982.9465,Outdoor,Brooklyn,Brooklyn
197,Free,Downtown Brooklyn,40.693636,-73.988347,987481.462,191986.9602,Outdoor,Brooklyn,Brooklyn
198,Free,Downtown Brooklyn,40.693636,-73.988347,987481.462,191986.9602,Outdoor,Brooklyn,Brooklyn
199,Free,Downtown Brooklyn,40.693636,-73.988347,987481.462,191986.9602,Outdoor,Brooklyn,Brooklyn
200,Free,Downtown Brooklyn,40.693636,-73.988347,987481.462,191986.9602,Outdoor,Brooklyn,Brooklyn
201,Free,Downtown Brooklyn,40.693636,-73.988347,987481.462,191986.9602,Outdoor,Brooklyn,Brooklyn
202,Free,Downtown Brooklyn,40.693636,-73.988347,987481.462,191986.9602,Outdoor,Brooklyn,Brooklyn
203,Free,Downtown Brooklyn,40.69401,-73.986706,987936.3637,192123.4665,Outdoor,Brooklyn,Brooklyn
204,Free,Downtown Brooklyn,40.69401,-73.986706,987936.3637,192123.4665,Outdoor,Brooklyn,Brooklyn
205,Free,Downtown Brooklyn,40.69401,-73.986706,987936.3637,192123.4665,Outdoor,Brooklyn,Brooklyn
206,Free,Downtown Brooklyn,40.69401,-73.986706,987936.3637,192123.4665,Outdoor,Brooklyn,Brooklyn
207,Free,Downtown Brooklyn,40.69401,-73.986706,987936.3637,192123.4665,Outdoor,Brooklyn,Brooklyn
208,Free,Downtown Brooklyn,40.689942,-73.982158,989197.9907,190641.4167,Outdoor,Brooklyn,Brooklyn
209,Free,Downtown Brooklyn,40.689942,-73.982158,989197.9907,190641.4167,Outdoor,Brooklyn,Brooklyn
210,Free,Downtown Brooklyn,40.691738,-73.988131,987541.454,191295.4711,Outdoor,Brooklyn,Brooklyn
211,Free,Downtown Brooklyn,40.691738,-73.988131,987541.454,191295.4711,Outdoor,Brooklyn,Brooklyn
212,Free,Downtown Brooklyn,40.693348,-73.987419,987738.8181,191882.069,Outdoor,Brooklyn,Brooklyn
213,Free,Downtown Brooklyn,40.692417,-73.987117,987822.6152,191542.8906,Outdoor,Brooklyn,Brooklyn
214,Free,Downtown Brooklyn,40.692417,-73.987117,987822.6152,191542.8906,Outdoor,Brooklyn,Brooklyn
215,Free,Downtown Brooklyn,40.692417,-73.987117,987822.6152,191542.8906,Outdoor,Brooklyn,Brooklyn
216,Free,Downtown Brooklyn,40.692178,-73.988304,987493.4571,191455.7697,Outdoor,Brooklyn,Brooklyn
217,Free,Downtown Brooklyn,40.692023,-73.988433,987457.6911,191399.2938,Outdoor,Brooklyn,Brooklyn
218,Free,Downtown Brooklyn,40.691976,-73.988311,987491.5257,191382.175,Outdoor,Brooklyn,Brooklyn
219,Free,Downtown Brooklyn,40.692174,-73.988669,987392.2378,191454.2989,Outdoor,Brooklyn,Brooklyn
220,Free,Downtown Brooklyn,40.692178,-73.988304,987493.4571,191455.7697,Outdoor,Brooklyn,Brooklyn
221,Free,Downtown Brooklyn,40.690364,-73.984435,988566.4999,190795.0433,Outdoor,Brooklyn,Brooklyn
222,Free,Downtown Brooklyn,40.690364,-73.984435,988566.4999,190795.0433,Outdoor,Brooklyn,Brooklyn
223,Free,Downtown Brooklyn,40.690883,-73.989635,987124.4089,190983.9166,Outdoor,Brooklyn,Brooklyn
224,Free,Downtown Brooklyn,40.690883,-73.989635,987124.4089,190983.9166,Outdoor,Brooklyn,Brooklyn
225,Free,Downtown Brooklyn,40.689985,-73.991995,986469.9663,190656.6804,Outdoor,Brooklyn,Brooklyn
226,Free,Downtown Brooklyn,40.689906,-73.991944,986484.1126,190627.8996,Outdoor,Brooklyn,Brooklyn
8341,Free,LinkNYC - Citybridge,40.68241,-73.993467,986061.9176,187896.806,Outdoor Kiosk,Brooklyn,Brooklyn
8342,Free,LinkNYC - Citybridge,40.736913,-73.955453,996595.1367,207757.1928,Outdoor Kiosk,Brooklyn,Brooklyn
8343,Free,LinkNYC - Citybridge,40.734684,-73.955096,996694.5401,206944.97,Outdoor Kiosk,Brooklyn,Brooklyn
8344,Free,LinkNYC - Citybridge,40.732735,-73.954581,996837.6336,206234.9619,Outdoor Kiosk,Brooklyn,Brooklyn
231,Free,Downtown Brooklyn,40.689997,-73.992,986468.5795,190661.0521,Outdoor,Brooklyn,Brooklyn
232,Free,Downtown Brooklyn,40.690022,-73.991897,986497.1428,190670.163,Outdoor,Brooklyn,Brooklyn
233,Free,Downtown Brooklyn,40.695578,-73.98397,988695.1066,192694.6799,Outdoor,Brooklyn,Brooklyn
234,Free,Downtown Brooklyn,40.689924,-73.988117,987545.4261,190634.5784,Outdoor,Brooklyn,Brooklyn
235,Free,Downtown Brooklyn,40.689924,-73.988117,987545.4261,190634.5784,Outdoor,Brooklyn,Brooklyn
236,Free,Downtown Brooklyn,40.689319,-73.987162,987810.3016,190414.1966,Outdoor,Brooklyn,Brooklyn
237,Free,Downtown Brooklyn,40.690296,-73.987846,987620.5618,190770.1192,Outdoor,Brooklyn,Brooklyn
238,Free,Downtown Brooklyn,40.689319,-73.987162,987810.3016,190414.1966,Outdoor,Brooklyn,Brooklyn
8345,Free,LinkNYC - Citybridge,40.722328,-73.949671,998200.5922,202444.1129,Outdoor Kiosk,Brooklyn,Brooklyn
8346,Free,LinkNYC - Citybridge,40.720111,-73.947627,998767.6471,201636.7237,Outdoor Kiosk,Brooklyn,Brooklyn
8347,Free,LinkNYC - Citybridge,40.719511,-73.946853,998982.3304,201418.2547,Outdoor Kiosk,Brooklyn,Brooklyn
8348,Free,LinkNYC - Citybridge,40.711079,-73.943732,999849.4245,198346.7247,Outdoor Kiosk,Brooklyn,Brooklyn
247,Free,NYPL,40.79591999,-73.96784852,993152.163,229253.7092,Library,New York,Manhattan
248,Free,NYPL,40.8476919,-73.78636659,1043355.16,248186.5342,Library,Bronx,Bronx
249,Free,BPL,40.64220845,-73.89952442,1012134.096,173266.226,Library,Brooklyn,Brooklyn
250,Free,BPL,40.58699996,-73.95542836,996629.8092,153139.4838,Library,Brooklyn,Brooklyn
251,Free,NYPL,40.90043991,-73.867942,1020757.045,267360.1648,Library,Bronx,Bronx
252,Free,BPL,40.67525519,-74.01035129,981378.72,185290.2528,Library,Brooklyn,Brooklyn
253,Free,BPL,40.67537085,-73.94856614,998516.8921,185336.4102,Library,Brooklyn,Brooklyn
254,Free,QPL,40.74515052,-73.71483776,1063266.333,210883.679,Library,Glen Oaks,Queens
255,Free,NYPL,40.87437981,-73.87838435,1017883.472,257861.2471,Library,Bronx,Bronx
256,Free,QPL,40.59314678,-73.78404003,1044227.475,155449.7121,Library,Arverne,Queens
257,Free,NYPL,40.83451521,-73.93967458,1000943.33,243319.4458,Library,New York,Manhattan
258,Free,BPL,40.59135705,-73.92396467,1005367.494,154732.9002,Library,Brooklyn,Brooklyn
259,Free,BPL,40.72605066,-73.95069029,997917.2929,203800.2329,Library,Brooklyn,Brooklyn
260,Free,NYPL,40.84467409,-73.88304469,1016609.08,247036.5598,Library,Bronx,Bronx
261,Free,NYPL,40.81159621,-73.92436634,1005186.656,234972.5134,Library,Bronx,Bronx
262,Free,QPL,40.70701056,-73.75379667,1052510.194,196955.4211,Library,South Hollis,Queens
263,Free,NYPL,40.77065254,-73.95134169,997727.7161,220050.0281,Library,New York,Manhattan
264,Free,QPL,40.69454658,-73.86144646,1022671.367,192348.8818,Library,Woodhaven,Queens
265,Free,NYPL,40.76218602,-73.9693817,992731.9469,216963.1317,Library,New York,Manhattan
266,Free,NYPL,40.72730731,-73.98040767,989680.353,204254.8301,Library,New York,Manhattan
267,Free,QPL,40.77238289,-73.92871881,1003993.445,220684.7408,Library,Long Island City,Queens
268,Free,BPL,40.68481005,-73.91513242,1007787.512,188782.5949,Library,Brooklyn,Brooklyn
269,Free,NYPL,40.87050192,-73.82865793,1031638.333,256471.3779,Library,Bronx,Bronx
270,Free,NYPL,40.50953112,-74.24410671,916370.6013,125007.1631,Library,Staten Island,Staten Island
271,Free,NYPL,40.82567237,-73.94803242,998632.4499,240096.1941,Library,New York,Manhattan
272,Free,NYPL,40.88032228,-73.90798337,1009695.43,260016.3399,Library,Bronx,Bronx
273,Free,QPL,40.71988555,-73.73904382,1056586.456,201657.994,Library,Queens Village,Queens
274,Free,NYPL,40.80297988,-73.95353074,997115.1298,231827.6529,Library,New York,Manhattan
275,Free,NYPL,40.8337363,-73.85835522,1023446.578,243061.6019,Library,Bronx,Bronx
276,Free,QPL,40.72591849,-73.82071907,1033941.804,203799.081,Library,Flushing,Queens
277,Free,NYPL,40.7859598,-73.95180567,997596.1321,225626.9058,Library,New York,Manhattan
278,Free,NYPL,40.76493462,-73.99122082,986681.9279,217963.177,Library,New York,Manhattan
279,Free,NYPL,40.62623761,-74.07784609,962640.8923,167441.2282,Library,Staten Island,Staten Island
280,Free,QPL,40.76822543,-73.73822944,1056759.569,219270.3492,Library,Little Neck,Queens
281,Free,NYPL,40.75189156,-73.98169851,989320.7021,213211.5733,Library,New York,Manhattan
282,Free,NYPL,40.63758562,-74.13110462,947863.184,171593.2389,Library,Staten Island,Staten Island
283,Free,BPL,40.67270609,-73.87403349,1019192.386,184386.4958,Library,Brooklyn,Brooklyn
284,Free,QPL,40.7552002,-73.94422389,999702.8382,214421.4072,Library,Long Island City,Queens
285,Free,BPL,40.69748225,-73.91221062,1008593.228,193400.2458,Library,Brooklyn,Brooklyn
286,Free,NYPL,40.59581815,-74.06298047,966759.4362,156355.312,Library,Staten Island,Staten Island
287,Free,BPL,40.59523686,-73.96059937,995192.2068,156139.7088,Library,Brooklyn,Brooklyn
288,Free,BPL,40.6292121,-74.01186967,980955.274,168515.5347,Library,Brooklyn,Brooklyn
289,Free,QPL,40.74706242,-73.94424368,999699.2444,211456.5489,Library,Long Island City,Queens
290,Free,BPL,40.63574128,-73.94762003,998787.9601,170898.4161,Library,Brooklyn,Brooklyn
291,Free,QPL,40.78624914,-73.84601328,1026892.305,225766.1302,Library,College Point,Queens
292,Free,QPL,40.72214695,-73.843015,1027764.448,202413.1359,Library,Forest Hills,Queens
293,Free,NYPL,40.64178537,-74.07664577,962979.0438,173105.3986,Library,Staten Island,Staten Island
294,Free,NYPL,40.84429267,-73.82788991,1031869.508,246922.7739,Library,Bronx,Bronx
295,Free,NYPL,40.88275976,-73.89392241,1013582.641,260908.807,Library,Bronx,Bronx
296,Free,NYPL,40.82659193,-73.91758265,1007059.353,240437.6849,Library,Bronx,Bronx
297,Free,QPL,40.76375032,-73.80983348,1036929.065,217588.7558,Library,Flushing,Queens
298,Free,BPL,40.6948167,-73.92839867,1004105.218,192425.024,Library,Brooklyn,Brooklyn
299,Free,BPL,40.59486152,-73.94112492,1000600.674,156005.9938,Library,Brooklyn,Brooklyn
300,Free,QPL,40.65996362,-73.73991101,1056410.893,179826.0607,Library,Rosedale,Queens
301,Free,BPL,40.66515937,-73.88607054,1015856.956,181632.4429,Library,Brooklyn,Brooklyn
302,Free,NYPL,40.83126372,-73.90178898,1011428.41,242144.2969,Library,Bronx,Bronx
303,Free,QPL,40.73743414,-73.86165593,1022588.603,207974.0168,Library,Corona,Queens
304,Free,BPL,40.60800935,-74.00337655,983312.4569,160790.6109,Library,Brooklyn,Brooklyn
305,Free,NYPL,40.81870935,-73.86288996,1022200.275,237584.747,Library,Bronx,Bronx
306,Free,NYPL,40.85487778,-73.86414358,1021832.851,250761.695,Library,Bronx,Bronx
307,Free,BPL,40.64863671,-73.93037392,1003570.849,175599.9008,Library,Brooklyn,Brooklyn
308,Free,QPL,40.75019609,-73.88506932,1016094.069,212614.2172,Library,Jackson Heights,Queens
309,Free,NYPL,40.74451005,-73.99595972,985369.5453,210521.747,Library,New York,Manhattan
310,Free,QPL,40.72731656,-73.86450283,1021805.359,204286.6377,Library,Rego Park,Queens
311,Free,BPL,40.61630814,-74.01198852,980921.6402,163814.285,Library,Brooklyn,Brooklyn
312,Free,BPL,40.68321352,-73.99801906,984799.4149,188189.5361,Library,Brooklyn,Brooklyn
313,Free,QPL,40.77375211,-73.79634319,1040657.608,221241.1317,Library,Flushing,Queens
314,Free,QPL,40.7577119,-73.8682003,1020763.881,215359.051,Library,Corona,Queens
315,Free,QPL,40.78853144,-73.81071656,1036664.931,226616.8031,Library,Whitestone,Queens
316,Free,BPL,40.65326407,-73.88590905,1015907.402,177298.716,Library,Brooklyn,Brooklyn
317,Free,QPL,40.71003456,-73.81945312,1034304.618,198012.813,Library,Briarwood,Queens
318,Free,NYPL,40.84604232,-73.89834026,1012376.542,247529.778,Library,Bronx,Bronx
319,Free,NYPL,40.7289209,-73.98778373,987635.8669,204842.34,Library,New York,Manhattan
320,Free,NYPL,40.84787004,-73.93386591,1002547.039,248186.2701,Library,New York,Manhattan
321,Free,BPL,40.64871697,-73.97675728,990699.7187,175622.321,Library,Brooklyn,Brooklyn
322,Free,BPL,40.6944897,-73.97773263,990424.8243,192298.5577,Library,Brooklyn,Brooklyn
323,Free,BPL,40.62589331,-73.96031449,995266.2617,167308.6831,Library,Brooklyn,Brooklyn
324,Free,NYPL,40.77350699,-73.98454685,988530.1391,221086.633,Library,New York,Manhattan
325,Free,BPL,40.68068711,-73.88723951,1015525.371,187289.216,Library,Brooklyn,Brooklyn
326,Free,QPL,40.69477729,-73.73964257,1056447.673,192509.845,Library,Cambria Heights,Queens
327,Free,BPL,40.59054439,-73.97180845,992079.8111,154428.9209,Library,Brooklyn,Brooklyn
328,Free,QPL,40.77112552,-73.82691581,1032191.694,220265.9719,Library,Flushing,Queens
329,Free,QPL,40.75777407,-73.82888469,1031655.848,215400.5338,Library,Flushing,Queens
330,Free,QPL,40.73448626,-73.75568167,1051959.657,206964.1639,Library,Bayside,Queens
331,Free,NYPL,40.75685718,-73.97263247,991832.0189,215021.363,Library,New York,Manhattan
332,Free,QPL,40.73303424,-73.80987988,1036940.5,206397.9012,Library,Flushing,Queens
333,Free,NYPL,40.88627338,-73.91467001,1007844.256,262182.6919,Library,Bronx,Bronx
334,Free,QPL,40.67695273,-73.74567356,1054794.125,186010.9522,Library,Laurelton,Queens
335,Free,BPL,40.69162309,-73.9512835,997759.8486,191257.1389,Library,Brooklyn,Brooklyn
336,Free,QPL,40.74154357,-73.78227405,1044583.55,209515.9209,Library,Fresh Meadows,Queens
337,Free,BPL,40.57610775,-73.96677488,993479.8099,149169.7808,Library,Brooklyn,Brooklyn
338,Free,QPL,40.75754568,-73.78430296,1044006.967,215344.5943,Library,Flushing,Queens
339,Free,NYPL,40.8888949,-73.84083713,1028257.742,263166.3061,Library,Bronx,Bronx
340,Free,BPL,40.63362571,-74.02953835,976051.4271,170124.6923,Library,Brooklyn,Brooklyn
341,Free,BPL,40.69568256,-73.99134799,986649.1924,192732.4843,Library,Brooklyn,Brooklyn
342,Free,NYPL,40.78483464,-73.97745212,990494.1401,225214.1031,Library,New York,Manhattan
343,Free,QPL,40.77681701,-73.90941702,1009337.979,222305.1788,Library,Long Island City,Queens
344,Free,QPL,40.75089408,-73.86197684,1022491.943,212877.757,Library,Corona,Queens
345,Free,NYPL,40.84110509,-73.84662166,1026688.838,245751.79,Library,Bronx,Bronx
346,Free,NYPL,40.86572954,-73.92585331,1004758.344,254694.9451,Library,New York,Manhattan
347,Free,BPL,40.63888517,-73.98900778,987300.7249,172039.6622,Library,Brooklyn,Brooklyn
348,Free,QPL,40.74080878,-73.92166916,1005956.342,209182.937,Library,Long Island City,Queens
349,Free,QPL,40.72699537,-73.89310456,1013878.045,204158.6501,Library,Maspeth,Queens
350,Free,NYPL,40.81377343,-73.95706391,996135.0379,235759.626,Library,New York,Manhattan
351,Free,NYPL,40.77420291,-73.98445465,988555.6298,221340.1824,Library,New York,Manhattan
352,Free,NYPL,40.81482041,-73.94119767,1000526.675,236143.6278,Library,New York,Manhattan
353,Free,QPL,40.76242213,-73.87386663,1019191.606,217072.8294,Library,East Elmhurst,Queens
354,Free,QPL,40.73515699,-73.71709897,1062651.529,207240.7073,Library,Bellerose,Queens
355,Free,BPL,40.67152666,-73.90860343,1009603.335,183944.8979,Library,Brooklyn,Brooklyn
356,Free,BPL,40.66118931,-73.9481023,998648.6139,180169.749,Library,Brooklyn,Brooklyn
357,Free,BPL,40.66848651,-73.93365085,1002656.042,182831.0307,Library,Brooklyn,Brooklyn
358,Free,QPL,40.7825312,-73.77700881,1046004.57,224452.683,Library,Bayside,Queens
359,Free,NYPL,40.76491501,-73.95954995,995455.1029,217958.4969,Library,New York,Manhattan
360,Free,NYPL,40.77360582,-73.95640407,996324.9689,221125.2671,Library,New York,Manhattan
361,Free,QPL,40.58583941,-73.81606162,1035339.884,152767.1571,Library,Rockaway Beach,Queens
362,Free,NYPL,40.5340583,-74.19323686,930535.802,133907.6479,Library,Staten Island,Staten Island
363,Free,BPL,40.59265313,-73.9886821,987393.2909,155196.1313,Library,Brooklyn,Brooklyn
364,Free,QPL,40.72016843,-73.76230411,1050138.493,201742.7019,Library,Hollis,Queens
365,Free,BPL,40.6197682,-73.93321326,1002790.968,165081.7158,Library,Brooklyn,Brooklyn
366,Free,BPL,40.63569422,-73.97459471,991301.1949,170877.946,Library,Brooklyn,Brooklyn
367,Free,NYPL,40.6095775,-74.14850245,943017.2888,161396.861,Library,Staten Island,Staten Island
368,Free,QPL,40.75924513,-73.73182668,1058543.123,216003.9112,Library,Little Neck,Queens
369,Free,QPL,40.68031131,-73.79167861,1042030.532,187200.8793,Library,Jamaica,Queens
370,Free,QPL,40.70257666,-73.87579711,1018687.738,195268.5091,Library,Glendale,Queens
371,Free,BPL,40.70693042,-73.95755461,996018.068,196833.151,Library,Brooklyn,Brooklyn
372,Free,BPL,40.61025667,-73.95310585,997270.3519,161612.834,Library,Brooklyn,Brooklyn
373,Free,QPL,40.68690729,-73.8248297,1032830.873,189583.8528,Library,Richmond Hill,Queens
374,Free,BPL,40.66821669,-73.98342743,988847.4458,182726.193,Library,Brooklyn,Brooklyn
375,Free,NYPL,40.82999288,-73.8750206,1018836.808,241690.7181,Library,Bronx,Bronx
376,Free,QPL,40.76064312,-73.93647199,1001849.075,216405.9019,Library,Long Island City,Queens
377,Free,QPL,40.74534171,-73.90979374,1009245.451,210837.5931,Library,Woodside,Queens
378,Free,QPL,40.72925295,-73.78190892,1044695.879,205038.3239,Library,Flushing,Queens
379,Free,BPL,40.70455906,-73.93961842,1000991.508,195972.112,Library,Brooklyn,Brooklyn
380,Free,NYPL,40.82064156,-73.90462886,1010646.729,238273.391,Library,Bronx,Bronx
381,Free,QPL,40.66380446,-73.84179686,1028140.489,181157.891,Library,Howard Beach,Queens
382,Free,NYPL,40.7481247,-73.9830631,988942.8876,211839.1069,Library,New York,Manhattan
383,Free,NYPL,40.76125337,-73.95016589,998055.3467,216625.783,Library,New York,Manhattan
384,Free,NYPL,40.82660923,-73.85018146,1025712.896,240468.7143,Library,Bronx,Bronx
385,Free,NYPL,40.82290357,-73.81909364,1034319.355,239134.8541,Library,Bronx,Bronx
386,Free,QPL,40.6728752,-73.77059022,1047886.743,184506.3157,Library,Jamaica,Queens
387,Free,QPL,40.70517231,-73.90257238,1011262.711,196204.7891,Library,Ridgewood,Queens
388,Free,QPL,40.60477211,-73.75209189,1053088.261,159708.593,Library,Far Rockaway,Queens
389,Free,BPL,40.71364489,-73.94793571,998683.4731,199280.8712,Library,Brooklyn,Brooklyn
390,Free,QPL,40.69554015,-73.79022739,1042419.758,192750.1329,Library,Jamaica,Queens
391,Free,BPL,40.61591608,-73.97604049,990901.8919,163672.1297,Library,Brooklyn,Brooklyn
392,Free,BPL,40.61637311,-74.03136941,975540.9547,163839.2882,Library,Brooklyn,Brooklyn
393,Free,QPL,40.60073211,-73.82005266,1034220.207,158190.6308,Library,Broad Channel,Queens
394,Free,NYPL,40.56653015,-74.13853388,945760.3257,145709.1099,Library,Staten Island,Staten Island
395,Free,NYPL,40.75318405,-73.9821581,989193.269,213682.4408,Library,New York,Manhattan
396,Free,NYPL,40.72998291,-74.00533101,982772.4767,205229.0729,Library,New York,Manhattan
397,Free,QPL,40.67477693,-73.80926182,1037158.009,185173.4397,Library,South Ozone Park,Queens
398,Free,QPL,40.71118563,-73.85367278,1024816.907,198414.4818,Library,Forest Hills,Queens
399,Free,NYPL,40.73460553,-73.99916928,984480.222,206913.1909,Library,New York,Manhattan
400,Free,QPL,40.68086185,-73.84648873,1026827.93,187370.0577,Library,Ozone Park,Queens
401,Free,BPL,40.66445379,-73.90522231,1010544.043,181369.052,Library,Brooklyn,Brooklyn
402,Free,BPL,40.64080355,-73.96596508,993695.6107,172740.2238,Library,Brooklyn,Brooklyn
403,Free,QPL,40.70076527,-73.83162542,1030936.479,194629.0179,Library,Richmond Hill,Queens
404,Free,NYPL,40.73808712,-73.98204889,989224.6551,208182.1542,Library,New York,Manhattan
